purchase,ad,clicked,browse,income_level,age
1400,0,0.0,0.0,1815.555121432094,27.00558170888857
1330,1,0.0,0.0,1863.534445692791,29.844190572800045
1500,1,1.0,1.0,2124.9979041056713,30.871511855296042
1610,0,0.0,0.0,2287.5759794169726,25.43881488780794
1390,1,1.0,0.0,1496.5692142288922,26.55164115648261
1500,1,1.0,1.0,1729.3785045065836,29.361984135167816
1370,0,0.0,0.0,1590.339648868082,30.735711767325746
1380,0,0.0,0.0,1444.0476283622845,24.669078954499938
1180,1,1.0,1.0,1469.797002724321,33.93624125684816
1380,0,0.0,0.0,1754.4859401490844,33.53739832734815
1650,0,0.0,0.0,2720.551994542718,29.802548347390026
1200,1,1.0,1.0,1400.0451706808938,28.044903999528287
1670,0,0.0,0.0,3031.625851962505,35.6633093414617
1500,1,1.0,1.0,2260.0228863797915,34.31656359289245
1290,0,0.0,0.0,1722.388000019318,38.398055711699136
1180,1,1.0,0.0,1380.942719686415,33.600867189052224
1460,0,0.0,0.0,2091.283784067451,32.542974364738704
1520,1,1.0,1.0,2420.9050898242713,34.550908619582756
1230,0,0.0,0.0,1469.12792899426,23.380498858744623
1330,0,0.0,0.0,1426.775618821003,38.32618802276267
1420,1,1.0,0.0,1681.6527074569326,23.87634664178468
1310,1,1.0,0.0,1670.0938539975486,28.616663532914657
1400,1,1.0,0.0,1594.9739467325844,30.155528337889656
1180,0,0.0,0.0,1085.9443163551723,33.69048952102167
1300,1,1.0,1.0,1789.6217683373343,28.487870245617
1530,0,0.0,0.0,2370.6954277130753,31.798610969309575
1240,0,0.0,0.0,1502.3004023890699,31.258607078188824
1590,1,1.0,1.0,2429.541019554064,29.2633791436549
1380,0,0.0,0.0,2049.071390221712,28.51679515633878
1310,0,0.0,0.0,1371.5652239333465,31.13420297974041
1630,0,0.0,0.0,2254.4356782070013,27.646808373718525
1540,0,0.0,0.0,1818.7529995681725,29.066025656124086
1330,0,0.0,0.0,1798.6841314402177,28.11557965139741
1460,0,0.0,0.0,1857.588787753073,25.752348784750275
1430,0,0.0,0.0,1855.076888333791,32.40694824047617
1470,1,1.0,1.0,1899.7606548731933,20.267861909228454
1520,1,1.0,1.0,1954.3049109768003,21.801971196787072
1290,1,1.0,1.0,1228.7669835759643,29.32372339894344
1360,0,0.0,0.0,1730.1919868933855,31.62983809507655
1540,0,0.0,0.0,2709.3999458166268,32.18832616781216
1170,1,1.0,1.0,1142.77920669428,27.50426007470269
1170,0,0.0,0.0,1421.1938964330704,28.740450158178003
1190,1,1.0,0.0,1278.2403851643107,23.50893942217039
1270,0,0.0,0.0,1389.7984140904932,27.19067566983924
1270,1,1.0,1.0,1511.8550702381078,37.10013141447883
1380,1,0.0,0.0,1693.5546934778536,31.346502841300993
1630,0,0.0,0.0,2387.945980836757,40.3483840249017
1490,1,1.0,1.0,1860.8406305368944,28.10170265910088
1380,1,1.0,1.0,2164.029953898425,34.39651354370782
1340,1,1.0,1.0,1721.962477034635,29.451687626576756
1350,0,0.0,0.0,1802.3589261388868,29.33266684353357
1530,1,1.0,1.0,2033.614765145536,40.01055373134935
1370,1,1.0,1.0,1496.844922068608,28.580039036945493
1350,0,0.0,0.0,1799.4565722322652,37.1330852836699
1460,0,0.0,0.0,1807.4114046305415,30.930193492546408
1330,1,1.0,1.0,1348.9974016255294,27.377087526722228
1400,1,1.0,1.0,1838.909926137228,29.50088896738393
1610,1,1.0,1.0,2168.8106066438154,30.108348656809213
1400,0,0.0,0.0,1601.9794020004858,31.576615919372617
1340,0,0.0,0.0,1711.0612729978197,31.405285653580155
1400,1,0.0,0.0,1638.2659545517793,27.55003561570331
1480,1,1.0,1.0,1676.8437319277098,27.970989280299143
1420,0,0.0,0.0,2006.815208924164,39.10614523079019
1270,1,1.0,1.0,1750.4945851913812,29.0449268045998
1740,0,0.0,0.0,2897.0728203249014,29.311519676062535
1090,0,0.0,0.0,1512.8236210176206,35.78734727112138
1370,0,0.0,0.0,1428.676235088633,27.525718631607962
1330,0,0.0,0.0,1599.7671749820381,21.446402642227408
1420,0,0.0,0.0,1905.4242513786428,32.45506019194573
1590,0,0.0,0.0,2279.355380089522,30.37777627795843
1600,1,1.0,0.0,2677.4733321897934,34.208717357899
1450,0,0.0,0.0,1644.2986118944073,22.13368782366142
1560,0,0.0,0.0,2416.832669323085,15.94516266819304
1640,0,0.0,0.0,2509.941269174165,25.153865647874355
1510,1,1.0,1.0,2401.542025845647,30.67862812139945
1330,0,0.0,0.0,1673.263894248531,30.82296897755528
1620,0,0.0,0.0,2574.3841111056076,28.15122585376263
1340,0,0.0,0.0,1574.3959970816704,38.29373929157066
1310,0,0.0,0.0,1289.2780840772516,28.959720139914197
1160,1,1.0,0.0,1183.5011327609593,35.267686070730676
1250,1,1.0,1.0,1170.381331260698,17.200224720685824
1710,0,0.0,0.0,2807.793839263484,26.996849798780215
1520,0,0.0,0.0,2240.0705314178927,26.34786880824132
1610,1,1.0,1.0,1846.6704228441604,33.2495988722817
1530,1,1.0,1.0,2091.308555961761,42.367765571612125
1260,0,0.0,0.0,1497.2003682971483,30.74714724750771
1390,1,1.0,0.0,1809.333350649716,30.002173355637318
1370,1,1.0,0.0,1651.5351936510083,23.034368853798536
1070,0,0.0,0.0,897.8296043465851,25.575313819716044
1280,1,1.0,0.0,1697.6341811848204,29.83156480610189
1540,0,0.0,0.0,2464.31807438898,30.61164913102948
1430,1,1.0,0.0,2176.5606068709208,29.44017678942324
1360,0,0.0,0.0,1669.4988326893747,27.015974811935116
1350,1,1.0,1.0,1533.5352570247235,21.474966454889902
1190,0,0.0,0.0,1291.3509917160457,21.507073868405456
1330,0,0.0,0.0,1947.5594332974495,35.02607784134176
1280,0,0.0,0.0,1834.2068198776185,31.395195298028728
1410,1,1.0,0.0,1750.5536999153283,30.66424937840455
1510,1,1.0,1.0,2114.541791013041,20.762348227097885
1410,1,1.0,1.0,1882.4341356286332,31.206491073133247
1370,1,1.0,0.0,1417.6821245693686,29.09463255963345
1310,0,0.0,0.0,1631.5009802073816,30.439901727882255
1420,0,0.0,0.0,1873.120707822146,28.78309215404555
1380,0,0.0,0.0,2070.507777042011,39.449644086409435
1540,0,0.0,0.0,2083.0103137665656,27.42903408139248
1610,0,0.0,0.0,2063.9123234328954,27.353578885826003
1370,1,1.0,1.0,1635.3305910747035,27.782305214815175
1400,1,1.0,1.0,2143.1995501437254,30.6419886404758
1290,1,1.0,1.0,1571.038463404651,24.131376747603884
1500,1,1.0,1.0,2181.624910285069,21.83402747544246
1540,1,1.0,0.0,2167.062974844881,35.080705106586095
1280,1,1.0,1.0,1606.3676716469722,27.30973588982389
1370,1,1.0,1.0,1839.8217876935998,36.096807381097044
1740,1,1.0,1.0,2642.828519504068,28.610954325768674
1160,0,0.0,0.0,1260.5726827803912,27.8978225417292
1780,0,0.0,0.0,3065.3555445743978,28.85170484220859
1380,1,1.0,0.0,1959.4361774273277,31.20376079576393
1870,1,1.0,1.0,3086.9307430951244,28.2210669006432
1250,0,0.0,0.0,1641.0141185825364,25.51881211642874
1620,0,0.0,0.0,2414.9424350452186,33.403179688867304
1380,0,0.0,0.0,1532.6578096141195,20.535463999034057
1390,0,0.0,0.0,1832.431903774082,30.15690836669788
1420,0,0.0,0.0,1465.1309503796208,23.55777772392553
1420,1,1.0,0.0,1669.6256615068144,30.706119856521088
1380,0,0.0,0.0,1930.2043517829322,27.353638220616254
1300,1,0.0,0.0,1728.2808560947292,33.02383385745063
1380,1,1.0,1.0,2210.441737700483,30.460427713141193
1410,1,1.0,1.0,2275.313887185467,37.47944259762346
1500,0,0.0,0.0,2091.123199114698,28.489902084029172
1260,0,0.0,0.0,1097.1850412109627,24.980582173204184
1410,1,1.0,1.0,1855.7300971493278,35.32875648619156
1380,0,0.0,0.0,1416.2152518465477,22.83343537600255
1500,0,0.0,0.0,1875.6991703003487,30.642466794025093
1590,0,0.0,0.0,2712.759755467355,31.204904364867296
1370,0,0.0,0.0,1470.7741309985192,30.811902096110224
1560,0,0.0,0.0,1883.5059889592565,29.199788386183318
1430,1,1.0,0.0,1851.1276764035433,27.213780657440285
1120,0,0.0,0.0,1381.728262626247,25.207403786381676
1620,1,1.0,0.0,1610.450020014136,19.74514156986664
1610,0,0.0,0.0,2393.3936374437385,23.465475656047293
1500,1,1.0,0.0,2112.587440865758,21.206374670185472
1620,0,0.0,0.0,2726.183285385512,34.24374096036364
1640,0,0.0,0.0,2612.4208020059677,30.972168466330984
1290,0,0.0,0.0,1552.5756872046284,39.97569263162153
1430,1,1.0,0.0,1365.1563926172623,26.163528628858657
1310,0,0.0,0.0,1347.490701711727,37.250244161517536
1580,1,1.0,1.0,2292.197405645205,35.86098014314995
1080,1,1.0,1.0,1490.370903805831,32.60066683762758
1330,1,1.0,1.0,1886.8713205338179,41.17336841009912
1300,0,0.0,0.0,1367.1947704932966,22.325006393069657
1620,0,0.0,0.0,2040.447388676704,25.583572628334295
1500,1,1.0,1.0,1837.7349519649292,26.667637652932672
1390,0,0.0,0.0,1786.7552236007468,33.89737753390194
1530,0,0.0,0.0,2323.223438035611,29.56639851152688
1490,0,0.0,0.0,2018.2779208064535,21.44859916012723
1370,0,0.0,0.0,1729.6332209846817,29.743472649786906
1390,1,1.0,1.0,2044.9508866572828,23.12701049573284
1360,0,0.0,0.0,1431.7237103964073,42.86861895297548
1370,0,0.0,0.0,1933.1598140962087,32.077193681388636
1320,1,1.0,1.0,1604.5970649790092,37.4890014305287
1350,0,0.0,0.0,1358.931822818141,31.603676792631138
1460,0,0.0,0.0,2185.8857176497822,30.514596570407498
1470,1,1.0,0.0,1731.459658894027,37.18466377681333
1560,0,0.0,0.0,2146.165897767538,27.024872133845392
1540,0,0.0,0.0,2097.9572074739635,33.45901352399452
1320,0,0.0,0.0,1505.436143728802,27.79554438177255
1320,1,1.0,0.0,2066.185899586744,36.53613731260815
1430,1,0.0,0.0,1911.652421284835,26.486043304945206
1230,1,1.0,1.0,1051.8919185240384,24.68558294346342
1750,0,0.0,0.0,2602.9354028098446,26.32270615814966
1410,0,0.0,0.0,1943.370244205788,28.343827576906335
1540,0,0.0,0.0,2387.183324562102,34.50038380213648
1440,0,0.0,0.0,1737.189483407523,24.889339876588682
1410,0,0.0,0.0,1333.3220909811648,23.262843465273605
1210,0,0.0,0.0,1662.7912698208097,40.69477632386909
1620,0,0.0,0.0,2538.553341390715,32.85161791526047
1550,1,1.0,1.0,2008.8807818163268,32.40783645024298
1330,0,0.0,0.0,1748.7747314854837,24.83299244342979
1520,0,0.0,0.0,2054.0809929163397,34.40046672217369
1180,0,0.0,0.0,1082.618656982659,28.956152262080955
1310,1,1.0,1.0,2062.496425165328,32.20594409203399
1380,1,1.0,1.0,1887.8664042703601,29.49687145590762
1660,0,0.0,0.0,2536.796366058471,30.563968687477182
1320,1,1.0,1.0,1209.575387588811,21.593633467618695
1660,0,0.0,0.0,2254.49255823011,34.4508649044975
1190,0,0.0,0.0,996.3034366715965,34.71936418092953
1500,1,1.0,1.0,1547.1380000183237,30.5592460186633
1660,1,1.0,0.0,2355.84531706195,30.218040574022297
1320,0,0.0,0.0,1642.3691935802217,23.178246429138195
1310,1,1.0,1.0,1726.6274349260605,30.971216926554543
1160,0,0.0,0.0,1470.1255135972026,32.414551078087904
1280,1,1.0,0.0,1532.8291167554762,25.681971072126732
1430,0,0.0,0.0,1729.6067395177047,34.47007203237703
1150,0,0.0,0.0,1362.6390903280694,33.1503434444784
1430,0,0.0,0.0,1778.097787909599,33.319042438049394
1350,1,1.0,0.0,1870.1690102849668,35.61654558510275
1360,1,1.0,1.0,1568.5343546485176,27.970775065236968
1320,0,0.0,0.0,2053.09072866462,29.72228277460298
1610,0,0.0,0.0,2403.2950292076493,25.84732603678706
1610,0,0.0,0.0,2667.483766676577,25.66009254399317
1460,1,1.0,1.0,2045.32279535782,35.87060185803726
1690,0,0.0,0.0,2416.7134975890212,22.57064129139561
1460,1,1.0,0.0,1984.092770612974,33.2524286877928
1300,0,0.0,0.0,1538.4062095916051,36.457451798252855
1170,1,1.0,0.0,1319.6539492491697,28.129312885715155
1360,1,1.0,1.0,2146.2291110134825,43.592788524811695
1300,0,0.0,0.0,1558.0745155313061,28.868136842610873
1230,0,0.0,0.0,1187.3744732040916,24.757087400239193
1610,1,1.0,1.0,2911.9289122550667,32.25375883782955
1290,1,1.0,1.0,1883.959654022265,28.481257998337654
1320,1,0.0,0.0,1744.763133655767,30.96140258813219
1530,1,1.0,1.0,2073.523152287781,33.36125011053624
1540,1,1.0,1.0,2024.8202204724475,19.046144875656765
1300,0,0.0,0.0,1611.5004825397857,25.64507661480265
1240,0,0.0,0.0,1209.2908875526343,40.68530264014587
1310,0,0.0,0.0,1492.1414497749754,32.75292941113054
1520,1,1.0,1.0,2353.873697483392,26.931489136556046
1390,1,1.0,1.0,1917.7503294182045,33.01172189069317
1340,0,0.0,0.0,1273.9646694170594,21.36824678199533
1140,0,0.0,0.0,1014.268493540997,31.679516727164135
1230,1,1.0,1.0,1765.63957673917,25.105694601760803
1380,0,0.0,0.0,1692.5677005451487,33.03215468849099
1160,0,0.0,0.0,1199.0163238876087,31.436819272040083
1160,1,1.0,1.0,1249.1217829904667,24.50909785468997
1250,0,0.0,0.0,1789.1998417612335,33.69799930123665
1480,0,0.0,0.0,2054.374069203051,30.769025393196568
1260,1,0.0,0.0,1206.3198161120417,27.511607984814344
1510,0,0.0,0.0,1945.0523986859284,34.27331632794552
1350,1,1.0,1.0,1767.6016926596076,31.98667764786897
1530,1,1.0,1.0,2140.032270795176,31.528156469019095
1400,0,0.0,0.0,1752.7155492520164,29.563979780699526
1310,0,0.0,0.0,1475.1316566837409,22.649955446267658
1350,1,1.0,1.0,1946.5824402439814,21.37132903112945
1760,0,0.0,0.0,2613.799088920508,23.569834919717554
1380,1,1.0,1.0,1988.2745804640167,29.31446582812994
1490,0,0.0,0.0,2303.261969123705,33.070367359283274
1240,0,0.0,0.0,1238.0489049690507,27.255198363562975
1370,1,1.0,1.0,1772.6732945339777,24.427294380602746
1400,0,0.0,0.0,1849.1206972072916,34.08994475013262
1420,1,1.0,0.0,2231.0556007589857,41.56510062323958
1560,1,1.0,1.0,1871.660001312986,32.10777546572221
1450,0,0.0,0.0,1601.2376688172922,32.54084209247631
1470,1,1.0,1.0,2290.472837723458,38.08027376542387
1540,1,1.0,1.0,2152.6242151668403,32.58499285631377
1450,0,0.0,0.0,1840.008795717132,26.537459840846033
1260,0,0.0,0.0,1549.314627583599,32.63738872106464
1200,1,1.0,1.0,1115.8803559478395,31.44212546093338
1670,0,0.0,0.0,2280.4737497815145,40.81740239661795
1320,0,0.0,0.0,1737.9636961345955,27.438071364010902
1420,1,1.0,1.0,1952.2226225607817,26.197564630542164
1290,1,1.0,1.0,1268.5821095860013,33.76087361559703
1340,1,1.0,0.0,1634.3018419006178,37.48137015092811
1310,0,0.0,0.0,1558.02401337817,25.868456224551245
1390,1,1.0,1.0,1748.900653400791,23.42766756161847
1510,1,1.0,0.0,2043.7065925106233,39.1190991945981
1380,0,0.0,0.0,1749.299234023021,32.16105058185509
1340,1,1.0,1.0,1269.5587166446585,25.068839916068352
1210,0,0.0,0.0,1474.3313379053764,33.7594525089532
1490,0,0.0,0.0,1971.7603216570083,24.695722649775472
1310,0,0.0,0.0,1303.425025870747,30.7505239565741
1380,0,0.0,0.0,1945.528107510114,38.19995435980927
1260,1,1.0,0.0,1371.160416809541,25.62612966046106
1430,1,1.0,1.0,1870.9409813393006,30.988056514000014
1070,0,0.0,0.0,1270.0620986313218,25.865625106980755
1270,1,0.0,0.0,1928.6130832188173,32.37691553050479
1520,0,0.0,0.0,1887.7322401760998,24.636104145246787
1400,0,0.0,0.0,1981.8343204043722,32.404161046314385
1320,1,1.0,1.0,1682.1129002707253,33.54130995171401
1300,1,1.0,1.0,1573.973405750736,34.29498763067034
1340,0,0.0,0.0,1396.9480027403904,38.09658412415092
1760,0,0.0,0.0,2511.439788623725,22.953719932424903
1070,0,0.0,0.0,1020.571648207883,31.461084301245037
1430,1,0.0,0.0,2098.8950414815067,33.026641062868784
1280,0,0.0,0.0,1687.6362789153936,26.385832533389312
1210,0,0.0,0.0,1617.2723792604593,30.607517570207012
1310,0,0.0,0.0,1574.2236069840985,31.28541586155528
1520,1,1.0,1.0,2075.3172673250156,27.741544435164965
1490,0,0.0,0.0,1693.7270339865672,40.29727798952939
1760,0,0.0,0.0,2691.6815747453443,28.814987438978864
1190,0,0.0,0.0,1325.6356506241075,26.59875241315717
1420,1,1.0,1.0,2069.0583581651017,35.402192661903825
1530,0,0.0,0.0,2048.3741243549794,35.180207790159415
1260,0,0.0,0.0,1413.3275373999968,24.339490311859638
1420,0,0.0,0.0,2260.05826093076,30.796091911915937
1380,1,1.0,1.0,1991.9692309130228,31.7950279677521
1410,0,0.0,0.0,2142.372647542422,34.02307044370428
1680,0,0.0,0.0,2564.374380979875,19.061147914168046
1190,0,0.0,0.0,1410.7360096360117,25.938911285002682
1380,1,1.0,1.0,1825.4173461256955,31.002599664840115
1330,0,0.0,0.0,1709.491291334875,36.53940416764207
1510,1,1.0,1.0,1724.5829080761982,25.74299303875097
1180,0,0.0,0.0,1308.3760599074506,30.292720353100343
1250,0,0.0,0.0,1243.855593664029,25.497665570571613
1090,1,1.0,1.0,1109.1294739347563,31.397151678688232
1300,1,1.0,1.0,1582.8149605427066,29.902703098632713
1490,1,1.0,1.0,2374.7618646142782,34.60352321539055
1530,0,0.0,0.0,2450.0519715498262,20.103780672276994
1250,1,0.0,0.0,1023.7743066400068,27.259718404146895
1220,0,0.0,0.0,1591.9805368025022,35.70781359871664
1240,0,0.0,0.0,1810.0590548211467,34.246288085932854
1300,1,1.0,1.0,1419.2425149058583,33.31905151934654
1640,1,1.0,1.0,2389.5744028692884,25.376486606363137
1290,0,0.0,0.0,1357.6200378642632,31.66882312654427
1310,0,0.0,0.0,1446.8951957740658,33.71398860147242
1450,0,0.0,0.0,1844.1201521232863,30.838991860025274
1530,1,1.0,1.0,1583.9769374148952,18.66586866362146
1290,1,1.0,1.0,1913.5509241234718,28.508719592066118
1440,0,0.0,0.0,1964.9769164504314,32.46089335871349
1310,1,1.0,1.0,1470.974085099479,31.959710486727076
1450,1,1.0,1.0,1835.6484359392198,31.805607739459592
1250,0,0.0,0.0,1572.098748324998,32.36947918768951
1290,1,1.0,0.0,1745.4508477619634,27.959467925061848
1460,1,1.0,1.0,1909.7696052387005,28.689705778780397
1460,1,1.0,1.0,2302.60004123769,33.758484618290154
1510,0,0.0,0.0,1603.2383575889312,29.723134607661006
1750,0,0.0,0.0,2385.2734374829465,31.792086497507057
1050,1,1.0,1.0,1338.2460734251908,31.661763081529028
1380,0,0.0,0.0,1839.645329091841,35.22999682948991
1340,0,0.0,0.0,1505.973460252409,32.56651009859419
1330,0,0.0,0.0,1684.1049081631916,31.22686433921908
1150,1,1.0,1.0,1173.1687550751813,27.59479170555912
1230,1,1.0,1.0,1109.0260795840607,23.455124898766943
1430,1,1.0,0.0,2282.149728781484,33.78523654390999
1450,1,0.0,0.0,1351.7526517200336,34.85980271392738
1450,1,1.0,1.0,1953.4173171456605,27.62543238712904
1370,0,0.0,0.0,1963.3323615665133,33.39420883134352
1250,1,1.0,1.0,1325.664275466123,26.801245455399986
1410,0,0.0,0.0,1726.3590078486307,35.93396367047112
1700,0,0.0,0.0,2391.957768001647,28.300281671227488
1610,0,0.0,0.0,2627.5235260939417,23.815549990515514
1260,0,0.0,0.0,1436.7868053407879,35.23439021701594
1380,1,1.0,1.0,1778.9024216958512,27.44114584319892
1240,1,1.0,1.0,1481.0481153916153,30.985630071463135
1300,1,1.0,1.0,1513.5107633427951,25.041414731539888
1360,0,0.0,0.0,1646.5733105667418,24.75795452732108
1340,0,0.0,0.0,1626.0913887343768,23.185395435965482
1190,1,1.0,0.0,1042.5778614478356,34.88134204744679
1490,1,1.0,1.0,2310.288036098878,36.81409547034065
1630,0,0.0,0.0,2166.5618074226595,26.8554963082394
1270,0,0.0,0.0,1565.4321810759977,36.595967014860626
1240,0,0.0,0.0,1848.059100377329,29.52113910878714
1310,0,0.0,0.0,1718.7924910912204,31.937708232332636
1500,0,0.0,0.0,2240.993303065885,35.39666432645644
1320,0,0.0,0.0,1474.5269649710804,37.553483765888686
1440,0,0.0,0.0,1897.2873026599193,22.80118471977744
1210,0,0.0,0.0,1605.3725041430034,25.2984385412758
1300,0,0.0,0.0,1493.5829034245774,39.29075156640053
1430,0,0.0,0.0,2101.26460554033,38.48750160512216
1430,1,1.0,1.0,2096.0769305821414,26.81139472378449
1200,0,0.0,0.0,1488.7320831355955,36.86710580415044
1320,1,1.0,1.0,1654.148198971436,33.22683445862081
1270,1,1.0,0.0,1674.6070571309392,28.028886413343468
1510,0,0.0,0.0,1916.2660451349946,19.961089637972364
1260,0,0.0,0.0,1440.5430176611044,18.24360119714731
1380,1,1.0,1.0,1531.1302459841736,30.835235550495973
1530,0,0.0,0.0,2034.0282522593345,21.38543511707175
1490,0,0.0,0.0,2008.355343671648,33.48655081682978
1080,0,0.0,0.0,1200.8056779372637,27.40368555995746
1190,1,0.0,0.0,1196.7048480483775,38.94568953689392
1440,0,0.0,0.0,2075.0730600035963,20.00579420936536
1410,1,0.0,0.0,2271.2524881637673,39.42137999996641
1430,1,1.0,1.0,1882.9892759458933,29.710276668563683
1530,0,0.0,0.0,2006.4865221449925,26.701308652738952
1490,0,0.0,0.0,2147.006050363382,32.67845846111827
1260,0,0.0,0.0,1549.765327344809,33.46256037675699
1190,1,1.0,1.0,1303.5791659410218,30.578313443508158
1260,1,1.0,1.0,1449.8965411557751,34.20847290117916
1490,0,0.0,0.0,1958.2772058822663,26.190321480875898
1480,0,0.0,0.0,2264.2349592622904,32.18975936260859
1210,0,0.0,0.0,1232.2928660306172,29.778925193188112
1670,0,0.0,0.0,2283.066885092931,26.27994510728466
1380,1,1.0,1.0,1988.9870034326882,35.58338434332347
1300,0,0.0,0.0,1433.5195497508385,26.51747053744493
1250,0,0.0,0.0,1470.1263011375568,34.94893981438355
1130,1,1.0,1.0,1633.8209493178258,34.89761476305602
1250,1,1.0,1.0,1308.7286189257666,36.90627795088247
1360,0,0.0,0.0,1882.9961096161842,30.858554916816928
1470,1,1.0,1.0,2133.1127639478273,26.059347023312316
1420,1,1.0,0.0,1773.798424654105,17.04736557205895
1260,1,1.0,1.0,1866.5143552261015,33.05044089948583
1580,0,0.0,0.0,2032.449163452459,22.747589412690694
1410,1,1.0,1.0,2015.293427924719,19.17149669635442
1420,1,1.0,0.0,1981.3639972428266,28.525029173235055
1430,0,0.0,0.0,1750.2206343438968,26.08803307462482
1240,0,0.0,0.0,1262.4003510785765,29.288766102718387
1380,0,0.0,0.0,1602.0399224498967,26.441739597032463
1360,1,1.0,1.0,1631.3604596358427,33.09905638950374
1400,1,1.0,1.0,1872.4736326297564,37.00497514610035
1760,1,1.0,1.0,3103.7128758877348,27.71465869466527
1280,1,1.0,1.0,1827.3806247201642,35.88265880810893
1520,1,1.0,1.0,2089.5400525730224,29.398710726970606
1360,0,0.0,0.0,1659.2476188208611,39.71565894003941
1300,0,0.0,0.0,1923.8414779524771,33.07837811688606
1330,1,1.0,0.0,1819.601464080036,26.59110661617737
1130,1,0.0,0.0,1157.564085963539,29.897953006074967
1160,0,0.0,0.0,1309.8018805637143,40.62411889414779
1380,0,0.0,0.0,1777.1757183567668,28.422769317877066
1530,0,0.0,0.0,2276.660771212658,27.188992033019144
1270,1,1.0,1.0,2040.417839182009,36.8779301989704
1560,1,1.0,0.0,2523.351646621607,27.755619154371786
1310,0,0.0,0.0,1990.9039592610454,31.994186469615098
1540,0,0.0,0.0,2643.72270143232,32.44530421453583
1390,0,0.0,0.0,2093.2625638232444,29.536177250855303
1360,1,1.0,1.0,1795.6330305042432,32.8714519815134
1090,1,0.0,0.0,1277.10533514854,21.294106365605188
1340,1,1.0,1.0,1959.554167164083,36.387001005060604
1590,0,0.0,0.0,2230.1611217638015,39.54391540770074
1430,0,0.0,0.0,2159.831466105109,24.793651339112376
1350,1,1.0,1.0,1380.8271847032531,31.448693809023947
1440,1,1.0,0.0,2249.742444004093,32.639458447493254
1190,1,0.0,0.0,1189.1852278320248,27.184173299133324
1120,1,0.0,0.0,988.5727211232364,29.283956927412095
1690,1,1.0,1.0,2229.557237912216,18.02010732151244
1280,1,0.0,0.0,1396.3605956995236,20.373522958168273
1100,1,1.0,0.0,1066.348169033119,33.4226793042479
1370,1,1.0,1.0,1475.3036089858845,23.898877675531686
1240,0,0.0,0.0,1332.4396076048351,28.52997000441844
1710,1,1.0,1.0,2537.9193953369104,25.902048671867163
1240,0,0.0,0.0,1154.5522485245601,26.072990320852433
1470,0,0.0,0.0,1759.9599917976984,24.605674834538426
1430,0,0.0,0.0,1707.0579837680907,26.808496498012932
1340,0,0.0,0.0,1294.9755846461574,19.60649441331395
1340,0,0.0,0.0,1501.5388472144614,34.00348651991412
1350,1,1.0,1.0,2193.7775037599727,33.36207984786238
1360,0,0.0,0.0,2259.143390576987,32.78261783159836
1380,1,0.0,0.0,1665.3050200574403,25.247317486316422
1320,1,1.0,1.0,1811.4774161830692,29.70793931486586
1390,0,0.0,0.0,1755.1898457482378,26.82893368518478
1140,1,1.0,1.0,1019.917709552454,34.41149677652473
1400,1,1.0,1.0,1989.7316093847244,26.34418377553255
1620,1,1.0,1.0,2474.0162709224164,35.03271799882093
1410,1,1.0,1.0,1911.0283392590247,23.196141745631095
1470,0,0.0,0.0,1819.2319987494632,33.2427945505236
1590,1,1.0,1.0,2277.725409028269,30.248873640219546
1390,1,1.0,1.0,1502.604333521333,26.38877042250405
1330,0,0.0,0.0,1570.204998338366,30.47877120179682
1390,1,1.0,1.0,1883.36391090129,28.120678424110018
1510,1,1.0,0.0,1897.4090551961992,26.06562788205471
1360,0,0.0,0.0,1946.809306273292,32.56185898595398
1070,0,0.0,0.0,1065.7308311638105,27.444754865753257
1420,0,0.0,0.0,2009.4000428711145,28.136746032654315
1420,0,0.0,0.0,1697.897357155046,27.79331211264709
1670,0,0.0,0.0,2543.056825839089,28.462478769769703
1330,1,1.0,0.0,1550.8230268416623,33.211418531843464
1290,0,0.0,0.0,1314.6077884073798,34.77378344767818
1460,1,1.0,0.0,1816.5640876034402,32.27422738774613
1630,1,1.0,0.0,2544.165506663301,36.55837427653191
1230,1,1.0,1.0,1220.41834873736,31.154113183299888
1250,0,0.0,0.0,1247.7132514711175,28.988488492002258
1440,1,1.0,1.0,2111.0345012197213,34.289054292914095
1450,0,0.0,0.0,1959.9414851484312,36.57042318027422
1400,0,0.0,0.0,1916.4904515222745,27.558196295125132
1310,1,1.0,1.0,1583.6023797420114,36.585182265865996
1650,0,0.0,0.0,2408.3275184683034,31.01856636614949
1520,0,0.0,0.0,2074.1768264929956,33.03379509464456
1420,1,1.0,1.0,1644.1583765458013,36.43683226995223
1490,0,0.0,0.0,2027.9301490294963,31.705935860238068
1410,1,1.0,1.0,1943.812235606421,31.909717477387726
1430,0,0.0,0.0,2212.164813699747,29.146800903047318
1320,0,0.0,0.0,1470.330962809751,27.880491046944083
1170,0,0.0,0.0,1350.210582207766,36.19594081901453
1470,1,0.0,0.0,1694.849843240031,27.839984780338064
1570,0,0.0,0.0,2521.923335572209,22.186407457124865
1440,1,1.0,0.0,2018.8008383938964,26.90264517733653
1340,1,1.0,0.0,1983.3586443702923,24.468282231101618
1230,1,0.0,0.0,1462.5791705946779,39.4654008653949
1500,1,1.0,1.0,1899.9084844849917,27.09336697008532
1190,0,0.0,0.0,1171.7057017902187,32.605808518291056
1270,1,1.0,1.0,1524.091198642025,37.25226050627457
1430,0,0.0,0.0,1749.1312975792648,23.90587007215695
1390,1,1.0,1.0,1800.122373732459,31.661748649049585
